#  FirstLayer_H  LastLayer_H NHits_H  AverageZP_H Thrust_H  PID_Angle_H  PID_Front_H  PID_LLR_M_H  FirstLayer_L  LastLayer_L  NHits_L  AverageZP_L  Thrust_L  PID_Angle_L  PID_Front_L  PID_LLR_M_L  Energy_As  Angle_Bet  Distance_Bet   Sig   Bg
1.499691237286595105e-02 4.090067010781622825e-02 5.180751546990055439e-02 8.032317500102359453e-01 1.342983182815404809e-03 1.043927462750558754e-01 1.665134447872711586e-05 4.337242575786456888e-02 5.453422681042163940e-03 1.772362371338703085e-02 9.543489691823786245e-03 5.320982221166044024e-01 1.334972650239221867e-03 1.043927462750558754e-01 1.665134447872711586e-05 5.918526014528866517e-04 1.244396343923091655e-03 6.279268561524135091e-04 2.073421433492543542e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.933734061451945416e-03 1.933734061451945416e-02 1.450300546088959149e-02 7.734936245807781940e-01 9.312302457074748876e-04 4.752432620950690356e-02 9.474889463347785715e-03 2.530134580324299234e-02 9.668670307259727079e-03 1.740360655306751048e-02 1.353613843016361791e-02 -1.267976496370900874e-01 9.386065709715863412e-04 4.752432620950690356e-02 9.474889463347785715e-03 1.275484798984706427e-03 2.620347915252779574e-04 2.028170091450418565e-03 6.157255706069125756e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.449405455965157151e-03 8.214286995627982299e-03 5.476191330418654288e-03 5.616518733260632557e-01 3.322121202739732049e-04 1.282395250635392364e-02 5.818234240916603109e-04 3.329986382538046002e-03 3.422619581511658930e-04 1.369047832604663572e-03 2.053571748906995575e-03 7.265080612442734731e-01 2.834764817193458986e-04 1.282395250635392364e-02 5.818234240916603109e-04 -5.306460202751909919e-04 1.940908353356501860e-04 5.202605260956394201e-04 3.953078384495741782e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.831906379966111467e-03 1.245369573488986151e-02 1.005875424741104265e-02 6.490519429497209059e-01 4.743296573143201121e-04 2.292993474543332175e-02 1.215758325342479029e-03 1.839857660327136584e-03 2.873929784974583491e-03 5.268871272453403212e-03 2.394941487478819721e-03 7.146505398636797679e-01 4.450489110930850624e-04 2.292993474543332175e-02 1.215758325342479029e-03 -1.873222643963458637e-03 3.346409110495677445e-04 6.136482893215974453e-04 2.581300889599539294e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.406022384433631240e-03 4.686741281445437612e-03 4.218067153300893504e-03 6.928044539214964770e-01 4.293660072103455292e-04 2.933779967873213074e-02 6.412746240128473351e-05 5.625515713106468176e-03 8.436134306601787008e-03 1.218552733175813640e-02 6.092763665879068202e-03 7.090679148422402989e-01 4.489615068451329751e-04 2.933779967873213074e-02 6.412746240128473351e-05 1.380628917159567627e-02 1.261144431919205330e-04 5.910482705893939327e-04 1.224815766152447527e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.302506354902150970e-04 7.368020335686883103e-03 9.440276055098818786e-03 6.943668184227781426e-01 2.205046786914394760e-04 1.814044874301729221e-03 4.198242727121868960e-05 9.880750356054946587e-03 3.914260803333656676e-03 4.835263345294517172e-03 1.381503812941290744e-03 7.094942851744853174e-01 2.181839825363336195e-04 1.814044874301729221e-03 4.198242727121868960e-05 7.938011770359433171e-04 1.751745683556378899e-04 5.137465001869070133e-04 1.190935608099319004e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.991612883215695393e-03 1.758154834307452952e-02 9.589935459858834124e-03 5.095985255085380139e-01 7.922758744936485558e-04 5.418330237291166945e-02 1.196674102648822170e-03 9.292084851056231498e-03 5.594129018250986428e-03 1.758154834307452952e-02 7.192451594894126027e-03 5.313534779063241453e-01 5.724603286827519184e-04 5.418330237291166945e-02 1.196674102648822170e-03 1.604770529581833055e-02 5.129843481219958229e-04 1.744457689322394343e-03 6.714857305264162468e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.488709291462898082e-03 9.197506313856731661e-03 3.805864681595889053e-03 6.679292516200785457e-01 3.139811721263836906e-04 1.059345117437914506e-02 8.465305522426202350e-03 3.185754533923112163e-03 7.928884753324769510e-03 9.831817094122712736e-03 2.854398511196916573e-03 7.366462633874062416e-01 3.054403043322583174e-04 1.059345117437914506e-02 8.465305522426202350e-03 3.611814741919969446e-04 1.485764218474245951e-04 3.008107553869480760e-04 1.027887108601403254e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.542945030528277382e-03 7.200410142465294740e-03 9.257670183169664294e-03 7.838824992919291024e-01 2.070611144053531127e-04 1.433373097774317921e-02 6.203684110824352841e-04 1.083630867540416164e-03 1.285787525440231080e-03 4.114520081408739975e-03 2.571575050880462159e-03 3.178466762888251251e-01 2.418163112385096863e-04 1.433373097774317921e-02 6.203684110824352841e-04 3.371614164754811998e-03 1.266856104230659329e-04 7.298297918249573631e-04 5.328336678742474630e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.795813325543227494e-04 2.897906662771613639e-03 2.608115996494452318e-03 8.454352608179238615e-01 2.573636703020795572e-04 1.854644992205720100e-02 8.678610302975149756e-04 3.645987068023457799e-03 5.795813325543227494e-04 2.318325330217290998e-03 1.159162665108645499e-03 5.074234566513095013e-01 2.891655588309348965e-04 1.854644992205720100e-02 8.678610302975149756e-04 -1.577044573158973726e-03 1.324159327813541494e-04 3.789308258262821198e-04 1.644157106624901665e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.560281365107028567e-04 1.792196955574919997e-03 3.328365774639136920e-03 7.414456548350886189e-01 2.059402768469407140e-04 2.122874678188961875e-02 1.649273344818004265e-04 4.317119810917274315e-04 5.120562730214057133e-04 3.328365774639136920e-03 2.304253228596325493e-03 4.751882213638645158e-01 2.524210585066581376e-04 2.122874678188961875e-02 1.649273344818004265e-04 3.220603275953645619e-03 6.826406515906647892e-05 5.506202550551937995e-04 4.727696515723161519e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.150416825123278777e-03 9.318472908867541510e-03 3.225625237684917948e-03 6.659920114426519655e-01 3.406887455902601197e-04 1.456272237571440767e-02 9.071913283754988932e-05 6.763397455245843612e-03 1.792014020936065575e-03 3.942430846059344351e-03 2.508819629310491978e-03 4.716580903103724798e-01 3.510512817080054036e-04 1.456272237571440767e-02 9.071913283754988932e-05 1.106730655995513159e-02 9.223567846318767000e-06 3.820634104306795458e-04 5.772985354140878211e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.121916210467135445e-02 1.656162024975295008e-02 5.876703959589757095e-03 7.186091834580135007e-01 5.223830464707503868e-04 2.968631964069571791e-02 9.388856245507350021e-04 -1.419400307359713767e-03 6.410949774097915964e-03 1.656162024975295008e-02 3.739720701557117718e-03 6.786448184545676998e-01 5.326485263719431436e-04 2.968631964069571791e-02 9.388856245507350021e-04 4.681791446229368811e-03 3.690221224105493534e-04 2.316747358189973310e-04 1.431397491644053610e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.604201090718669033e-04 3.604201090718669141e-03 6.487561963293604801e-03 6.316962871386181400e-01 3.514256810819348727e-04 2.764216436698939058e-02 4.539411981336167822e-05 1.857766710365266454e-03 1.081260327215600656e-03 2.162520654431201311e-03 1.802100545359334571e-03 7.655323116686453266e-01 2.716737935310793326e-04 2.764216436698939058e-02 4.539411981336167822e-05 2.537978932133983152e-04 2.960655848326269662e-04 7.494791279265625161e-04 1.154263131972020212e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.231604922325564885e-03 1.701198350613949972e-02 1.042669956827904816e-02 1.624370038005578110e-01 5.462325650488490843e-04 3.267505610875215405e-02 2.284749445351823489e-04 1.058421571865704024e-03 3.841415630418596600e-03 1.042669956827904816e-02 8.231604922325564885e-03 5.590173999179097741e-01 5.456762731881983387e-04 3.267505610875215405e-02 2.284749445351823489e-04 -5.069090359102106612e-03 6.095898562018352008e-05 5.123961688740667807e-04 8.113529134998741510e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.233195620375128303e-03 2.959669488900308100e-03 5.179421605575538524e-03 2.914569551950196846e-01 2.320909920218982301e-04 1.957749397611148467e-02 1.295002398311833182e-04 -4.490311892909916989e-04 2.466391240750256389e-04 8.385730218550872805e-03 5.426060729650564705e-03 7.542022663410791194e-01 2.435338635111838500e-04 1.957749397611148467e-02 1.295002398311833182e-04 3.655571889682079998e-03 7.257770579636076147e-05 6.142589313739606075e-05 5.876347312083097796e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.822293248374007366e-04 1.693375949024404636e-03 2.257834598699205893e-03 5.859080783624439626e-01 2.791599115921991484e-04 1.485524860664800065e-02 7.299944180111548123e-03 6.307420128805440486e-03 2.822293248374007366e-04 1.411146624187003791e-03 1.975605273861805265e-03 7.907259352762908700e-01 2.523264787434310028e-04 1.485524860664800065e-02 7.299944180111548123e-03 -9.783121114245953067e-04 8.740941353298629945e-05 4.641125494645808539e-04 1.756734456845127079e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.065960840968259826e-03 8.686889049410069508e-03 7.153908628925939595e-03 7.955931281340932193e-01 2.493522190762968108e-04 6.416400691016810667e-03 5.826086978115200366e-05 8.969527459998832136e-03 3.832451051210324783e-03 6.387418418683874638e-03 2.043973893978839884e-03 5.265787744362986356e-01 2.368061540170126537e-04 6.416400691016810667e-03 5.826086978115200366e-05 3.507807188623139182e-03 1.289321869537226901e-04 5.588021761729170282e-04 2.989567061184063568e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.220471658067671351e-04 4.508660321294740217e-03 5.796848984521808974e-03 6.717903878729162281e-01 3.196301052132375915e-04 2.344163156447306301e-02 8.726544256582550121e-06 7.200864809355773770e-03 3.220471658067671351e-04 2.576377326454137081e-03 2.576377326454137081e-03 5.397510498921417321e-01 2.207615286964103370e-04 2.344163156447306301e-02 8.726544256582550121e-06 3.214874220688217210e-03 1.939098801057737172e-04 2.166892422847838139e-04 5.061004059464258020e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.425615498478742602e-04 2.183053948630868206e-03 2.668177048326616889e-03 5.106140870185014169e-01 2.400858696455069089e-04 1.611511990201518543e-02 2.846946123372249204e-04 -2.465994719681918225e-03 6.064038746196855935e-03 6.791723395740478959e-03 1.212807749239371274e-03 7.701037648687090176e-01 2.205572150110995781e-04 1.611511990201518543e-02 2.846946123372249204e-04 -2.799570214263711514e-04 1.648827416468565696e-04 1.850617037964060645e-04 3.815642111898668865e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.697765563041853802e-04 1.479106225216741521e-03 2.588435894129297553e-03 7.074353563021469338e-01 3.275914853419575022e-04 1.989091586994930563e-02 1.408469806459357061e-03 4.236493767474533607e-03 2.958212450433483041e-03 1.146307324542974668e-02 5.546648344562780594e-03 6.340435105578060559e-01 3.641329155689040334e-04 1.989091586994930563e-02 1.408469806459357061e-03 4.979434033338651748e-03 1.675712722438113826e-05 7.792475165979560921e-04 3.106529346457568286e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.060954353018519189e-03 1.288096470636574363e-02 6.182863059055556700e-03 2.315138757573375616e-01 4.908471934866556101e-04 1.564766350897592306e-02 1.940328446547545096e-03 -7.990402464826918891e-04 1.030477176509259594e-03 9.274294588583335483e-03 4.121908706037038378e-03 5.814467468453496934e-01 5.062239223906679500e-04 1.564766350897592306e-02 1.940328446547545096e-03 1.312277596536681962e-03 7.267192972809191393e-05 7.814416542145490854e-04 7.794278957162147359e-01 1.000000000000000000e+00 0.000000000000000000e+00
3.982269772802737471e-04 8.362766522885747497e-03 1.035390140928711677e-02 7.305320580820368059e-01 3.825911923578296939e-04 2.616037238759812839e-02 5.433607991500695396e-05 6.479831897346316309e-03 1.592907909121094989e-03 1.154858234112793834e-02 3.982269772802736821e-03 6.387560715575590908e-01 3.953518979724033071e-04 2.616037238759812839e-02 5.433607991500695396e-05 -2.675696219566636551e-03 2.679972380848672127e-04 1.052504343504308769e-04 2.378366259321166021e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.350002563792466220e-03 1.250625737090333908e-02 9.787505768533048128e-03 5.983669951638828088e-01 5.374491242602766122e-04 1.528165198790773505e-02 2.647432766586593159e-04 1.108361567618071537e-02 2.718751602370291388e-03 1.250625737090333908e-02 1.305000769137739866e-02 7.540910513190958175e-01 4.956789858919081982e-04 1.528165198790773505e-02 2.647432766586593159e-04 1.514638267693308241e-02 1.172442597260971468e-04 8.472382543429364098e-04 2.681001246996091436e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.560310974045229580e-03 1.305447357149917484e-02 1.661478454554440529e-02 6.456877920280506000e-01 5.914411138720104041e-04 3.967692377289890743e-02 5.890665051293547813e-05 1.910914850150825448e-02 1.602139938320353355e-02 1.839494003256702051e-02 4.153696136386101322e-03 5.418454360892109856e-01 5.229120108895229501e-04 3.967692377289890743e-02 5.890665051293547813e-05 -7.869017116389636496e-03 4.414550033906635578e-04 2.480131612845101600e-04 5.337067135488342551e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.229237228617946071e-03 1.051183782329278421e-02 5.839909901829324658e-03 5.897010983540105222e-01 3.668845919686242315e-04 2.419032669013786163e-02 4.454270586149012927e-05 1.255307632571760548e-02 4.282600594674838140e-03 8.175873862561054001e-03 3.503945941097594882e-03 7.736366136622647716e-01 3.749789796216884425e-04 2.419032669013786163e-02 4.454270586149012927e-05 1.191860476501593533e-02 2.635744445049661815e-04 1.115658723609434989e-04 2.280083264459501213e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.340121180450937415e-04 6.552339305262624980e-03 4.914254478946968735e-03 7.061449282930106763e-01 2.181337406018035914e-04 2.982647784943115443e-03 3.630578665289426523e-05 1.113427996172517906e-02 1.872096944360749932e-03 5.382278715037156110e-03 5.148266596992061989e-03 7.044690271084189659e-01 2.110749990730913792e-04 2.982647784943115443e-03 3.630578665289426523e-05 3.167944430314171677e-03 2.651734056960964719e-05 2.952412015218980335e-04 6.931544475960915719e-02 0.000000000000000000e+00 1.000000000000000000e+00
2.905049663664206749e-03 1.394423838558819274e-02 9.296158923725462986e-03 6.694686949914164797e-01 5.709423669214265746e-04 1.988516139543033273e-02 3.336030049546908163e-04 -2.445254090167619902e-03 1.162019865465682873e-03 4.067069529129889623e-03 2.905049663664206749e-03 5.066406613430376460e-01 5.686731164271518904e-04 1.988516139543033273e-02 3.336030049546908163e-04 -9.905086383726117299e-03 3.314667476340187545e-04 2.491319462684343073e-04 5.421395606292077618e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.198735272382726435e-03 9.589882179061811479e-03 7.991568482551510144e-03 6.485157823590550485e-01 3.587851031878096166e-04 1.973921131269567447e-02 5.641225016284511645e-02 1.160917252346856977e-02 2.797048968893028637e-03 4.395362665403330406e-03 3.196627393020603971e-03 7.526059618442885180e-01 3.702284298871872151e-04 1.973921131269567447e-02 5.641225016284511645e-02 5.432764952417155208e-03 1.115278523562592949e-04 6.962678814285298617e-04 7.421529103534263427e-02 0.000000000000000000e+00 1.000000000000000000e+00
7.392400312965981832e-04 7.022780297317682795e-03 7.762020328614280436e-03 6.775662704215668075e-01 3.567091145777008727e-04 9.394795309779734038e-03 2.611967151940708474e-04 6.666609275558762863e-03 1.478480062593196366e-03 3.326580140834691553e-03 1.848100078241495404e-03 7.155843502951070301e-01 2.802138867711852590e-04 9.394795309779734038e-03 2.611967151940708474e-04 7.031025780626764393e-03 1.524359147035541382e-04 2.210719490793415769e-04 1.686576020517183971e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.440250179441651332e-03 1.008175125609155932e-02 1.224212652525403719e-02 4.863386037119742933e-01 3.577793522571984719e-04 2.023166523242555387e-02 1.797513238015774502e-04 5.884367507261949182e-03 1.440250179441651332e-03 6.481125807487430994e-03 2.520437814022889831e-03 2.691210366162046785e-01 3.481837574491774461e-04 2.023166523242555387e-02 1.797513238015774502e-04 1.377626949439384775e-02 1.888277804324187494e-04 7.962341742908030833e-04 8.304821353515274840e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.375143222372338253e-04 7.762829411456378254e-03 7.762829411456378254e-03 7.496926177996863228e-01 3.289823989396954760e-04 1.830238813941551315e-02 1.158763452748732929e-02 7.640644839120309950e-03 4.050171866846806121e-03 8.775372378168080217e-03 5.400229155795741205e-03 6.247390104611197925e-01 3.289051756627675853e-04 1.830238813941551315e-02 1.158763452748732929e-02 1.847318354952611971e-02 2.873617190387143139e-05 4.815509556036612197e-04 2.146633379973383604e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.114477640222038601e-03 5.286194100555096503e-03 2.114477640222038601e-03 7.990016569872476770e-01 2.494603893347380197e-04 4.999730220361620417e-03 4.202022385811453992e-04 4.553045233006485122e-03 2.907406755305303077e-03 8.193600855860400448e-03 2.114477640222038601e-03 5.526715932130353837e-01 2.600259847764290139e-04 4.999730220361620417e-03 4.202022385811453992e-04 6.522557722241065139e-04 7.273570489823388645e-05 5.572176937085421495e-04 2.365619752916956475e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.714721574208959045e-04 7.872692565205981555e-03 1.004446982457314792e-02 5.817721902484459529e-01 2.610117651039382250e-04 1.613498731124593175e-02 3.990606237123177596e-04 6.816445437446869930e-04 1.357360787104479414e-03 3.800610203892542446e-03 2.714721574208958828e-03 8.047927842821169797e-01 2.702830550769609098e-04 1.613498731124593175e-02 3.990606237123177596e-04 -3.334693398997355673e-03 1.552937202003058109e-04 5.324545220901854507e-04 1.145864919128150722e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.238993038478325901e-03 1.115653157698090134e-02 1.583507707700514827e-02 6.933080793828049204e-01 3.487330953395843683e-04 1.584909112021829630e-02 1.767250672362152006e-03 1.272797367572496736e-02 1.439552461545922767e-03 4.318657384637767868e-03 3.598881153864806701e-03 7.161773496190965149e-01 3.527409533477744090e-04 1.584909112021829630e-02 1.767250672362152006e-03 1.194727414522692242e-03 2.613540243755122883e-04 3.119153894935781891e-04 7.295240163110734699e-02 0.000000000000000000e+00 1.000000000000000000e+00
4.098410809252035314e-04 2.459046485551221080e-03 4.098410809252035422e-03 7.647634570064297810e-01 3.621229150161092551e-04 2.186109375044002073e-02 1.283893170412228851e-04 9.501899474389322378e-03 9.836185942204884319e-03 1.147555026590569779e-02 1.639364323700814126e-03 6.315651057057386497e-01 4.098410809252035314e-04 2.186109375044002073e-02 1.283893170412228851e-04 5.637209967879746632e-03 2.694027229935362622e-04 4.039699435045175776e-04 1.221875075412141021e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.724174346429623503e-03 1.256908841919997938e-02 1.536221917902219625e-02 2.046603020534943917e-01 4.027909626732144028e-04 2.654053470598514292e-02 2.510875586106316317e-05 1.978113126695136420e-02 9.310435866074058542e-03 1.396565379911108781e-02 4.655217933037029271e-03 5.465225853385472510e-01 4.078672450682946132e-04 2.654053470598514292e-02 2.510875586106316317e-05 5.268109494925091348e-03 2.910289095064753744e-04 2.645268934702335703e-04 8.104860577823452816e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.692674176799486983e-04 1.192364497403920580e-02 9.615842720999358620e-03 4.461751022543702927e-01 3.607586868014885963e-04 5.981610352804584210e-03 5.042345220927505400e-04 8.963886276713349185e-03 1.923168544199871854e-03 1.192364497403920580e-02 3.846337088399743708e-03 6.231066083207584955e-02 3.833273389112702885e-04 5.981610352804584210e-03 5.042345220927505400e-04 1.519267494373089354e-02 2.984199861720383283e-05 5.196332941627880174e-04 8.923370884992691821e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.464514881052115990e-03 2.185805952420846396e-02 1.483225467714145707e-02 7.750572042835761621e-01 7.328460906978992743e-04 5.607601095471011210e-02 3.925940513075268194e-03 1.189437690938120393e-02 5.464514881052115990e-03 7.806449830074451042e-03 3.122579932029780504e-03 6.096837317288146263e-01 7.666342010459224017e-04 5.607601095471011210e-02 3.925940513075268194e-03 -3.756115490569404951e-03 6.716215879060930156e-04 5.722491506006654452e-04 1.423606049071901025e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.838444418224858379e-03 1.245417168022593633e-02 4.017474735556753572e-03 6.034247052806244183e-01 3.403657626630190807e-04 3.144812010641501177e-02 1.067607753701587319e-04 3.950106706084886843e-03 3.615727262001078388e-03 9.240191891780533129e-03 2.812232314889727587e-03 7.904094292764319851e-01 3.229176690127593470e-04 3.144812010641501177e-02 1.067607753701587319e-04 5.928786734007984727e-03 1.062427621777560385e-04 6.594132375640272305e-04 9.352229620215846140e-02 0.000000000000000000e+00 1.000000000000000000e+00
1.482268935218089296e-03 7.658389498626794190e-03 1.408155488457184766e-02 3.736531200917883044e-01 2.428373527547671347e-04 1.486864265371052284e-02 1.317970293721355682e-04 8.016078038787673426e-04 1.729313757754437440e-03 7.164299853554097902e-03 5.187941273263311885e-03 7.606651148487829639e-01 2.321367297890165188e-04 1.486864265371052284e-02 1.317970293721355682e-04 7.244067909258036786e-03 1.182165802055964527e-04 2.396030172336390386e-04 5.300340244351965380e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.588151011893413611e-04 1.238800773211221756e-02 1.147037752973353517e-02 7.234596515553535223e-01 4.417548875187978603e-04 1.471398098152380991e-02 2.533613877501678623e-03 1.438932203947692820e-02 2.752890607136048492e-03 8.258671821408145042e-03 4.588151011893413719e-03 6.854697611768760801e-01 4.545127461039787987e-04 1.471398098152380991e-02 2.533613877501678623e-03 1.620015421061677188e-02 1.884994585280986407e-04 3.291096320544586399e-04 7.375213250135841114e-02 0.000000000000000000e+00 1.000000000000000000e+00
5.614828692655397325e-04 1.403707173163849277e-02 1.965190042429389161e-02 5.393443914212451284e-01 5.415478130302752357e-04 2.827662878448874290e-02 7.654673497382332012e-05 2.619509556116744742e-02 5.614828692655397325e-04 1.459855460090403283e-02 1.291410599310741439e-02 6.427269699236385359e-01 5.197268481337216509e-04 2.827662878448874290e-02 7.654673497382332012e-05 3.122476814382333168e-03 2.750266058410982557e-04 1.909446584651575552e-04 5.410639102490560903e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.187064784763853555e-03 2.611542526480477820e-03 2.136716612574936398e-03 7.004156818607685242e-01 2.311428807596480387e-04 4.389617903197505673e-03 7.497031102913733662e-05 7.344768914514600115e-03 1.187064784763853555e-03 2.374129569527707109e-03 1.661890698669394976e-03 6.981908138172769895e-01 2.364665576824699015e-04 4.389617903197505673e-03 7.497031102913733662e-05 -2.180300170973455045e-03 1.971078103355170528e-04 3.351031181711914804e-04 1.477408177006486745e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.616430193068081134e-03 2.694050321780135440e-03 2.963455353958149071e-03 5.249969140221701913e-01 2.458708592465677525e-04 2.244864818968457867e-02 5.195502986056208353e-06 2.593494624114659700e-03 1.885835225246094765e-03 3.771670450492189530e-03 1.885835225246094765e-03 8.003215021507216198e-01 2.589849035219226703e-04 2.244864818968457867e-02 5.195502986056208353e-06 4.941519236730128675e-03 1.914659677853917127e-04 1.348643746323393124e-04 2.877230118169318285e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.212993598117214841e-02 1.979094817980718915e-02 2.298303659590512221e-02 5.925934792053415556e-01 6.179915094449760313e-04 5.241518157131332817e-02 2.287972529273579400e-02 5.330353786226033411e-03 4.468923782537106808e-03 1.532202439727008147e-02 6.384176832195866992e-03 7.443950186340381192e-01 6.251180383592196913e-04 5.241518157131332817e-02 2.287972529273579400e-02 1.220372621225171775e-02 4.070600306369693026e-04 3.040694046699240539e-04 2.943237225210342811e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.043709622683434798e-03 1.130463702835429393e-02 4.521854811341717399e-03 6.275329722003224475e-01 7.438010283813019635e-04 5.302611753268166028e-02 6.025120949992044360e-03 6.097145882433810914e-03 7.536424685569530083e-04 3.014569874227812033e-03 5.275497279898670733e-03 7.441681125548866849e-01 7.151679654376645514e-04 5.302611753268166028e-02 6.025120949992044360e-03 3.310522859974228318e-03 1.330699723948794975e-04 8.878092168363233483e-04 2.154124511053829294e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.131466175457331799e-04 6.392026322820132909e-03 4.109159778955799418e-03 6.970466581164072029e-01 2.217104463908542021e-04 6.897523972781209774e-03 6.204822134757080577e-05 5.862765173570699297e-03 1.826293235091466360e-03 2.739439852637199756e-03 2.054579889477899709e-03 6.797311382098616406e-01 1.888605903699478654e-04 6.897523972781209774e-03 6.204822134757080577e-05 1.340371576660003526e-03 4.432660231153726338e-05 2.040322931338158191e-04 2.277859555502340649e-01 1.000000000000000000e+00 0.000000000000000000e+00
4.207011245426200822e-04 7.993321366309782267e-03 5.889815743596681259e-03 6.846610000627094683e-01 4.128576569168723883e-04 2.272550612683779669e-02 5.490165661923924936e-04 5.620152212580605683e-03 4.207011245426200822e-04 5.048413494511441203e-03 4.627712369968821175e-03 7.211581688603803109e-01 3.559272869208412755e-04 2.272550612683779669e-02 5.490165661923924936e-04 1.385823454824141243e-03 1.546113654393088601e-04 8.828086634454238241e-04 9.978108076584826791e-02 0.000000000000000000e+00 1.000000000000000000e+00
5.798927673412124402e-03 1.201206446635368595e-02 4.970509434353249240e-03 6.797171651478068899e-01 3.930937327177136094e-04 2.122589283430487139e-02 1.374812258067263789e-04 6.587256682837342760e-03 4.142091195294374728e-04 2.071045597647187472e-03 3.727882075764937363e-03 7.080214411753478210e-01 3.953911435991836875e-04 2.122589283430487139e-02 1.374812258067263789e-04 3.098709606845949306e-04 1.614545727013794190e-05 4.287491022522793680e-04 1.884784744932693212e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.313555972338288082e-04 3.470333958507432204e-03 2.082200375104459409e-03 1.872437912962815199e-01 2.229891079066215881e-04 1.167718075159980334e-03 1.060989828246421997e-05 8.102501948405956000e-03 1.388133583402972795e-03 2.082200375104459409e-03 1.156777986169144068e-03 6.798892975674376560e-01 2.157969795909732576e-04 1.167718075159980334e-03 1.060989828246421997e-05 4.859861459383739424e-03 3.748273005244292838e-05 3.300149012537824888e-04 7.089245869692012425e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.339083180678170018e-03 1.029680327702218491e-02 4.194993927675704642e-03 7.022627677810091562e-01 3.732500423506470160e-04 3.416754213827148667e-02 5.195810790340092342e-04 3.652738181872747757e-03 9.915440192688029786e-03 1.144089253002464855e-02 1.525452337336619850e-03 6.410713447657144792e-01 3.458050954413058190e-04 3.416754213827148667e-02 5.195810790340092342e-04 -1.586198900314038851e-03 1.482109278712790161e-04 4.347575009539294600e-04 3.051543229021649317e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.762842221497161119e-02 2.644263332245741505e-02 1.469035184580967483e-02 6.728181145380831563e-01 1.456933272730389587e-03 9.118891942838266984e-02 1.099786433374692202e-03 -1.220143898433336980e-03 8.814211107485805594e-03 2.497359813787644600e-02 2.938070369161934967e-02 4.186750276055757336e-01 1.451275283716975829e-03 9.118891942838266984e-02 1.099786433374692202e-03 2.678049819359437297e-02 2.130012875531328239e-04 7.725444494644728103e-04 5.931945859301658297e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.079962063334414385e-03 4.049857737504053944e-03 2.969895674169639559e-03 8.023627017826396868e-01 2.466338523012512308e-04 1.125214174728375940e-02 2.862581733869709144e-04 -8.742994878033251167e-04 2.159924126668828770e-03 6.209781864172882714e-03 3.509876705836846751e-03 3.382773540688376879e-01 2.551180342708063865e-04 1.125214174728375940e-02 2.862581733869709144e-04 5.342353365007006596e-03 2.559850278152512107e-05 3.179207171522219579e-04 4.913427262227119674e-01 0.000000000000000000e+00 1.000000000000000000e+00
