#     Row        sigBg  FirstLaye  LastLayer      NHits  AverageZP     Thrust  PID_Angle  PID_Front  PID_LLR_M  FirstLaye  LastLayer  NHits_Low  AverageZP  Thrust_Lo  PID_Angle  PID_Front  PID_LLR_M  Energy_As  Angle_Bet  Distance_ 
# 
1.040000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 1.643500000000000000e+03 9.545196000000000236e-01 4.886111400000000060e+01 4.438209899999999664e+01 1.186235699999999937e+01 1.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 2.125090799999999945e+03 9.927764999999999507e-01 4.886111400000000060e+01 4.438209899999999664e+01 -1.233503999999999934e+01 3.186275000000000079e-01 1.772648599999999908e+00 3.032762600000000020e+03
1.050000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.700000000000000000e+01 1.078162100000000009e+03 9.826500999999999708e-01 4.474249199999999860e+01 6.418397999999999604e-01 2.639369500000000102e+01 1.000000000000000000e+01 3.000000000000000000e+01 1.800000000000000000e+01 8.193333099999999831e+02 9.839115000000000499e-01 4.474249199999999860e+01 6.418397999999999604e-01 5.362385200000000296e+00 5.973867999999999956e-01 1.624499600000000044e+00 7.732194299999999885e+02
1.060000000000000000e+02 -9.990000000000000000e+02 1.800000000000000000e+01 3.100000000000000000e+01 8.000000000000000000e+00 8.785000000000000000e+02 9.563300000000000134e-01 2.779479900000000114e+01 2.544640000000000096e-02 8.946988100000000443e+00 7.000000000000000000e+00 1.100000000000000000e+01 8.000000000000000000e+00 1.568500000000000000e+03 9.677248000000000516e-01 2.779479900000000114e+01 2.544640000000000096e-02 1.704762600000000106e+01 1.304439999999999940e-02 9.468079000000000356e-01 1.495547000000000025e+03
1.070000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.183272699999999986e+03 9.326027000000000067e-01 4.116874599999999873e+01 5.455265999999999726e-01 1.013935899999999890e+00 1.000000000000000000e+00 2.700000000000000000e+01 1.400000000000000000e+01 8.388571100000000342e+02 9.554907999999999735e-01 4.116874599999999873e+01 5.455265999999999726e-01 3.185211899999999829e+01 5.747979999999999756e-02 2.123580999999999941e-01 9.063351000000000113e+02
1.080000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 1.400000000000000000e+01 1.500000000000000000e+01 1.161333300000000008e+03 9.194259999999999655e-01 5.562305400000000333e+01 3.403967800000000210e+00 3.444362199999999774e+01 9.000000000000000000e+00 1.700000000000000000e+01 7.000000000000000000e+00 1.907428499999999985e+03 9.400688999999999851e-01 5.562305400000000333e+01 3.403967800000000210e+00 1.162098100000000045e+01 3.348555999999999755e-01 1.396977200000000030e+00 3.091838099999999940e+03
1.090000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.900000000000000000e+01 2.400000000000000000e+01 3.019899899999999889e+03 9.632830999999999477e-01 2.991864199999999840e+01 5.995947000000000360e-01 2.114946300000000079e+01 1.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 1.828000000000000000e+03 9.906743999999999550e-01 2.991864199999999840e+01 5.995947000000000360e-01 -1.230125999999999920e+01 8.514825000000000310e-01 1.645807800000000043e+00 2.091654300000000148e+03
1.100000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 6.000000000000000000e+00 1.300000000000000000e+01 1.723692199999999957e+03 9.368615999999999611e-01 5.179889599999999916e+01 2.315459399999999945e+00 1.421417899999999968e+01 1.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 2.874760000000000218e+03 9.672479999999999967e-01 5.179889599999999916e+01 2.315459399999999945e+00 1.528570299999999982e+01 7.572345999999999799e-01 1.578795500000000018e+00 1.005518100000000004e+03
1.110000000000000000e+02 -9.990000000000000000e+02 1.800000000000000000e+01 3.100000000000000000e+01 1.200000000000000000e+01 1.867666600000000017e+03 9.932414000000000520e-01 7.283325200000000166e+00 4.553610000000000296e-02 1.107913399999999982e+01 2.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 1.922666600000000017e+03 9.646715999999999624e-01 7.283325200000000166e+00 4.553610000000000296e-02 1.049195100000000025e+01 2.789926999999999824e-01 7.125515999999999517e-01 3.558211099999999760e+02
1.120000000000000000e+02 -9.990000000000000000e+02 2.600000000000000000e+01 3.400000000000000000e+01 2.100000000000000000e+01 3.220214300000000094e+03 9.261167999999999623e-01 8.255531299999999817e+01 1.209819399999999945e+02 1.730678899999999842e+01 2.000000000000000000e+00 2.400000000000000000e+01 8.000000000000000000e+00 1.711000000000000000e+03 9.518550999999999540e-01 8.255531299999999817e+01 1.209819399999999945e+02 -6.072823999999999778e+00 4.406990000000000074e-01 1.804981200000000063e+00 8.661644499999999880e+02
1.130000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.100000000000000000e+01 2.100000000000000000e+01 2.226476000000000113e+03 8.272159000000000040e-01 8.373150599999999599e+01 1.743222000000000105e-01 8.329190199999999322e+00 1.500000000000000000e+01 2.900000000000000000e+01 7.000000000000000000e+00 2.478857100000000173e+03 8.638548000000000338e-01 8.373150599999999599e+01 1.743222000000000105e-01 2.663746800000000192e+00 8.389885999999999733e-01 2.841844000000000037e-01 3.258435499999999934e+02
1.140000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.400000000000000000e+01 1.900000000000000000e+01 1.438105199999999968e+03 9.883990999999999749e-01 5.509599999999999653e+01 8.591060000000000363e-02 1.848417600000000149e+01 2.000000000000000000e+00 1.300000000000000000e+01 1.000000000000000000e+01 1.192000000000000000e+03 9.882341000000000042e-01 5.509599999999999653e+01 8.591060000000000363e-02 1.182575399999999988e+01 7.119449999999999390e-02 6.231406999999999918e-01 5.075924299999999789e+02
1.150000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+01 1.062000000000000000e+03 8.867874999999999508e-01 5.329688600000000065e+01 1.682318999999999898e-01 3.560691400000000328e+01 1.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 9.410000000000000000e+02 9.531287999999999982e-01 5.329688600000000065e+01 1.682318999999999898e-01 -6.040954000000000157e+00 6.922232999999999858e-01 1.378389400000000098e+00 9.229218100000000504e+02
1.160000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 3.100000000000000000e+01 3.300000000000000000e+01 1.788727200000000039e+03 9.505126999999999882e-01 5.140325899999999848e+01 1.297784099999999974e+01 1.866832899999999995e+01 1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 2.896899899999999889e+03 9.867205999999999477e-01 5.140325899999999848e+01 1.297784099999999974e+01 -1.178922000000000025e+01 4.142434999999999867e-01 1.841647599999999940e+00 1.837394900000000007e+03
1.170000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 8.000000000000000000e+00 1.800000000000000000e+01 1.869333300000000008e+03 9.837740999999999847e-01 7.807178500000000554e+01 1.157962200000000053e+02 1.480138400000000054e+01 1.700000000000000000e+01 1.900000000000000000e+01 4.000000000000000000e+00 2.261000000000000000e+03 9.304308000000000023e-01 7.807178500000000554e+01 1.157962200000000053e+02 -5.744373000000000395e+00 8.796302999999999761e-01 1.543796299999999899e+00 3.704882499999999936e+02
1.180000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 3.000000000000000000e+01 3.600000000000000000e+01 1.844888899999999921e+03 9.930320000000000258e-01 3.529491000000000156e+01 5.669806900000000205e+00 3.443601600000000218e+01 1.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 1.961000000000000000e+03 8.960297999999999874e-01 3.529491000000000156e+01 5.669806900000000205e+00 9.767269100000000037e+00 7.444811000000000067e-01 2.421636400000000133e+00 2.900666400000000067e+03
1.190000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+01 3.400000000000000000e+01 2.200000000000000000e+01 3.169177200000000084e+03 9.165145999999999571e-01 2.652924099999999896e+01 1.015986000000000056e+00 1.244650299999999987e+01 1.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 2.020000000000000000e+03 9.811256999999999895e-01 2.652924099999999896e+01 1.015986000000000056e+00 2.525118399999999852e+01 6.587355999999999767e-01 9.252540000000000209e-01 5.933771000000000413e+02
1.200000000000000000e+02 -9.990000000000000000e+02 3.100000000000000000e+01 3.400000000000000000e+01 8.000000000000000000e+00 3.247449900000000071e+03 8.432703000000000282e-01 7.736187700000000689e+01 5.746387000000000356e+00 -1.473444999999999894e+00 1.200000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+01 3.141669899999999870e+03 9.771208000000000116e-01 7.736187700000000689e+01 5.746387000000000356e+00 1.698058800000000090e+01 3.642621999999999804e-01 7.756705999999999879e-01 3.533173800000000142e+02
1.210000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 3.600000000000000000e+01 1.213222099999999955e+03 9.513078000000000367e-01 2.619386099999999828e+01 1.221083000000000029e-01 5.263466199999999873e+01 3.000000000000000000e+00 1.800000000000000000e+01 1.100000000000000000e+01 7.760000000000000000e+02 9.980193000000000536e-01 2.619386099999999828e+01 1.221083000000000029e-01 2.806507399999999919e+01 4.696154000000000162e-01 8.885773000000000144e-01 8.491259499999999889e+02
1.220000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 3.400000000000000000e+01 6.500000000000000000e+01 3.091239900000000034e+03 8.687061999999999840e-01 5.349953000000000003e+01 1.101208299999999980e+02 3.939861599999999697e+01 3.000000000000000000e+01 3.300000000000000000e+01 4.000000000000000000e+00 3.238225100000000111e+03 9.955011999999999750e-01 5.349953000000000003e+01 1.101208299999999980e+02 -1.395153999999999961e+01 9.506917000000000284e-01 1.177645000000000053e+00 8.717983400000000529e+02
1.230000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+01 1.700000000000000000e+01 8.112941200000000208e+02 9.837827000000000099e-01 6.260497199999999651e+01 9.195746999999999671e-01 1.642393300000000167e+01 1.800000000000000000e+01 2.100000000000000000e+01 7.000000000000000000e+00 1.058857099999999946e+03 9.662064000000000208e-01 6.260497199999999651e+01 9.195746999999999671e-01 -5.621742000000000239e+00 8.631425999999999821e-01 1.783322700000000038e+00 4.892781299999999760e+02
1.240000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.500000000000000000e+01 3.200000000000000000e+01 1.898500000000000000e+03 8.983387999999999929e-01 5.949188199999999682e+01 4.830161000000000038e-01 -1.057779000000000025e+01 1.000000000000000000e+00 2.500000000000000000e+01 2.300000000000000000e+01 2.982465299999999843e+03 9.966952000000000034e-01 5.949188199999999682e+01 4.830161000000000038e-01 2.634215700000000027e+01 3.866259999999999836e-02 2.331381799999999949e+00 8.384519800000000487e+02
1.250000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.500000000000000000e+01 2.500000000000000000e+01 3.000219900000000052e+03 7.953683999999999754e-01 5.415108399999999733e+01 2.266724999999999990e-01 2.134611299999999900e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 2.872300000000000182e+03 9.329477999999999938e-01 5.415108399999999733e+01 2.266724999999999990e-01 -1.274887000000000015e+01 8.179796000000000289e-01 1.742983500000000019e+00 9.237362799999999652e+02
1.260000000000000000e+02 -9.990000000000000000e+02 8.000000000000000000e+00 1.500000000000000000e+01 1.800000000000000000e+01 4.526666500000000042e+02 8.167432999999999499e-01 7.700784299999999405e+01 4.162890000000000340e-02 2.456653499999999823e+01 9.000000000000000000e+00 1.500000000000000000e+01 8.000000000000000000e+00 -7.650000000000000000e+01 8.575525999999999982e-01 7.700784299999999405e+01 4.162890000000000340e-02 8.067362700000000331e+00 7.149341999999999642e-01 1.470307800000000054e+00 3.622299199999999928e+02
1.270000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 6.000000000000000000e+00 1.100000000000000000e+01 2.099636399999999867e+03 8.653275999999999746e-01 7.806299500000000080e+01 2.797140999999999877e+00 8.375788599999999917e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.300000000000000000e+01 1.929846099999999979e+03 9.947842000000000073e-01 7.806299500000000080e+01 2.797140999999999877e+00 -1.487475000000000058e+01 5.142934000000000117e-01 6.653109999999999857e-01 1.584413099999999986e+03
1.280000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.100000000000000000e+01 1.500000000000000000e+01 1.132000000000000000e+03 8.956857000000000291e-01 7.339079999999999870e+01 1.588063000000000113e-01 5.687567699999999782e+00 1.000000000000000000e+00 1.500000000000000000e+01 1.500000000000000000e+01 1.485333300000000008e+03 8.795115999999999490e-01 7.339079999999999870e+01 1.588063000000000113e-01 2.270808200000000099e+01 1.904577000000000075e-01 1.202453400000000006e+00 8.823590799999999490e+02
1.290000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+01 1.200000000000000000e+01 2.007666600000000017e+03 9.840385999999999855e-01 6.130535100000000170e+01 1.882245900000000027e+00 -4.406367000000000367e+00 1.000000000000000000e+00 1.100000000000000000e+01 1.300000000000000000e+01 2.916769200000000183e+03 9.905144000000000171e-01 6.130535100000000170e+01 1.882245900000000027e+00 -2.146094000000000079e+01 5.576094000000000328e-01 1.587952899999999890e+00 9.455310299999999870e+02
1.300000000000000000e+02 -9.990000000000000000e+02 1.700000000000000000e+01 2.200000000000000000e+01 7.000000000000000000e+00 2.344571500000000015e+03 9.553576999999999764e-01 5.610582300000000089e+01 1.733379299999999956e+00 -3.988132999999999928e+00 1.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 2.186000000000000000e+03 7.570314999999999683e-01 5.610582300000000089e+01 1.733379299999999956e+00 -1.142598000000000003e+00 3.454619999999999913e-01 1.577318699999999962e+00 2.159991899999999987e+02
1.310000000000000000e+02 -9.990000000000000000e+02 1.600000000000000000e+01 3.400000000000000000e+01 2.500000000000000000e+01 3.145360099999999875e+03 9.531017000000000516e-01 2.267492599999999925e+01 2.549663999999999819e-01 4.112901999999999703e+01 1.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 2.914666700000000219e+03 9.932895000000000474e-01 2.267492599999999925e+01 2.549663999999999819e-01 2.248262199999999922e+01 6.615741000000000538e-01 1.056646900000000056e+00 3.775848300000000108e+02
1.320000000000000000e+02 -9.990000000000000000e+02 2.300000000000000000e+01 3.100000000000000000e+01 1.200000000000000000e+01 8.560000000000000000e+02 9.817639000000000227e-01 3.415838200000000313e+01 3.362099999999999811e-02 4.741712499999999864e+01 1.000000000000000000e+00 2.400000000000000000e+01 1.200000000000000000e+01 1.087666600000000017e+03 9.251357000000000053e-01 3.415838200000000313e+01 3.362099999999999811e-02 3.166266999999999854e+01 3.600962999999999803e-01 4.958226000000000022e-01 3.339270300000000020e+02
1.330000000000000000e+02 -9.990000000000000000e+02 1.200000000000000000e+01 3.100000000000000000e+01 2.400000000000000000e+01 1.741000000000000000e+03 9.959814000000000167e-01 7.538991500000000201e+01 4.810501499999999986e+00 2.066870099999999866e+01 8.000000000000000000e+00 1.200000000000000000e+01 5.000000000000000000e+00 1.592000000000000000e+03 9.975973000000000201e-01 7.538991500000000201e+01 4.810501499999999986e+00 -1.276706000000000074e+01 9.124512999999999652e-01 1.561425499999999911e+00 1.146053400000000011e+03
1.340000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.400000000000000000e+01 3.300000000000000000e+01 1.109939399999999978e+03 9.474839000000000455e-01 5.476620400000000188e+01 1.083678000000000002e-01 3.669540400000000346e+01 1.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01 1.205230700000000070e+03 9.556388999999999578e-01 5.476620400000000188e+01 1.083678000000000002e-01 6.563782200000000344e+00 3.131376000000000159e-01 1.580335199999999940e+00 3.225045099999999820e+03
1.350000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 3.000000000000000000e+01 3.800000000000000000e+01 4.928421000000000163e+02 9.316001000000000420e-01 4.467217999999999734e+01 1.693639999999999868e-01 3.580618599999999674e+01 2.000000000000000000e+00 2.900000000000000000e+01 6.000000000000000000e+00 7.060000000000000000e+02 9.866055000000000241e-01 4.467217999999999734e+01 1.693639999999999868e-01 7.736511700000000324e+00 7.789555000000000229e-01 2.936582999999999832e-01 1.950010499999999922e+02
1.360000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.500000000000000000e+01 2.800000000000000000e+01 6.660000000000000000e+02 9.645500000000000185e-01 7.346326399999999524e+01 2.781720999999999777e-01 2.235037900000000022e+01 1.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 7.060000000000000000e+02 9.944722000000000284e-01 7.346326399999999524e+01 2.781720999999999777e-01 -8.583002000000000464e+00 7.560637000000000052e-01 7.976712000000000247e-01 6.404700400000000400e+02
1.370000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.200000000000000000e+01 2.164181799999999839e+03 8.418356999999999646e-01 7.325311999999999557e+01 2.826983000000000135e-01 1.529683799999999927e+01 5.000000000000000000e+00 2.900000000000000000e+01 2.100000000000000000e+01 3.006428399999999783e+03 9.551933999999999703e-01 7.325311999999999557e+01 2.826983000000000135e-01 2.281032899999999941e+01 2.694166000000000061e-01 1.872759000000000063e+00 5.189514500000000226e+02
1.380000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 1.500000000000000000e+01 1.300000000000000000e+01 1.423692199999999957e+03 9.810223999999999611e-01 5.999551300000000253e+01 2.704407999999999812e-01 1.331812099999999965e+01 1.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 1.972000000000000000e+03 9.777987999999999680e-01 5.999551300000000253e+01 2.704407999999999812e-01 -2.084957000000000171e+00 6.260442000000000506e-01 9.981826000000000310e-01 3.108077900000000227e+03
1.390000000000000000e+02 -9.990000000000000000e+02 2.200000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+01 6.720000000000000000e+02 8.710653999999999897e-01 4.220559599999999989e+01 1.037768000000000024e-01 2.563048099999999963e+01 1.900000000000000000e+01 3.100000000000000000e+01 7.000000000000000000e+00 -1.354285000000000139e+02 9.640587999999999935e-01 4.220559599999999989e+01 1.037768000000000024e-01 1.058129300000000050e+01 3.943209999999999771e-01 7.296643999999999908e-01 9.099045200000000477e+02
1.400000000000000000e+02 -9.990000000000000000e+02 1.300000000000000000e+01 3.400000000000000000e+01 2.100000000000000000e+01 3.194442799999999806e+03 9.549938999999999512e-01 4.702433700000000272e+01 5.267859999999999904e-02 3.899002399999999824e+01 4.000000000000000000e+00 2.000000000000000000e+01 1.200000000000000000e+01 3.016824900000000071e+03 9.632806999999999897e-01 4.702433700000000272e+01 5.267859999999999904e-02 9.567954000000000292e+00 5.251894000000000284e-01 1.015878899999999918e+00 2.372135199999999884e+02
1.410000000000000000e+02 -9.990000000000000000e+02 7.000000000000000000e+00 2.300000000000000000e+01 1.300000000000000000e+01 2.042153800000000047e+03 8.967570000000000263e-01 4.136831600000000009e+01 5.685370000000000007e-02 2.802956199999999853e+01 1.200000000000000000e+01 1.500000000000000000e+01 8.000000000000000000e+00 6.885000000000000000e+02 9.694049999999999612e-01 4.136831600000000009e+01 5.685370000000000007e-02 1.282176699999999947e+01 3.209742999999999902e-01 1.489297000000000093e+00 4.542813299999999799e+03
1.420000000000000000e+02 -9.990000000000000000e+02 1.200000000000000000e+01 2.100000000000000000e+01 1.800000000000000000e+01 1.837111000000000104e+03 9.586867000000000028e-01 7.307685800000000143e+01 1.305020000000000069e+00 -1.166863999999999990e+01 1.300000000000000000e+01 2.200000000000000000e+01 1.400000000000000000e+01 1.674571400000000040e+03 9.971198000000000006e-01 7.307685800000000143e+01 1.305020000000000069e+00 -5.896561000000000163e+00 4.835346999999999840e-01 2.166379800000000078e+00 1.723459300000000098e+02
1.430000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 2.900000000000000000e+01 2.500000000000000000e+01 7.287999800000000050e+02 9.662646000000000290e-01 8.378534700000000157e+01 6.512067999999999746e-01 1.119571200000000033e+01 1.900000000000000000e+01 3.000000000000000000e+01 9.000000000000000000e+00 8.893333099999999831e+02 9.700372000000000439e-01 8.378534700000000157e+01 6.512067999999999746e-01 1.522947500000000076e+01 1.695218000000000003e-01 9.147317999999999838e-01 5.609817600000000084e+02
1.440000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 1.530285699999999906e+03 9.978148999999999491e-01 6.259925400000000195e+01 4.703350999999999615e+00 -3.534978999999999871e+00 1.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 2.522666700000000219e+03 9.825949999999999962e-01 6.259925400000000195e+01 4.703350999999999615e+00 1.216276599999999952e+01 2.864844999999999753e-01 2.379842899999999872e+00 1.627635899999999992e+03
1.450000000000000000e+02 -9.990000000000000000e+02 1.600000000000000000e+01 2.500000000000000000e+01 2.200000000000000000e+01 1.969090799999999888e+02 9.935494999999999743e-01 8.247709600000000307e+01 2.617025100000000215e+00 -5.103310999999999709e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.500000000000000000e+01 1.813333199999999863e+02 7.023258000000000001e-01 8.247709600000000307e+01 2.617025100000000215e+00 1.301385199999999909e+00 4.844479999999999897e-01 2.938349300000000053e+00 2.692794600000000173e+03
1.460000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 1.400000000000000000e+01 8.000000000000000000e+00 1.208500000000000000e+03 9.619742999999999489e-01 3.783366599999999913e+00 3.238120999999999916e-01 9.196692399999999878e+00 2.000000000000000000e+00 2.200000000000000000e+01 8.000000000000000000e+00 1.591000000000000000e+03 9.678004000000000051e-01 3.783366599999999913e+00 3.238120999999999916e-01 2.561146200000000039e+00 2.132174000000000014e-01 7.901105000000000489e-01 1.476538900000000012e+03
1.470000000000000000e+02 -9.990000000000000000e+02 1.100000000000000000e+01 2.500000000000000000e+01 1.700000000000000000e+01 2.334823400000000220e+03 9.887194999999999734e-01 5.117042500000000160e+01 6.790709999999999802e-02 2.282616200000000006e+01 1.400000000000000000e+01 3.400000000000000000e+01 2.200000000000000000e+01 3.148490899999999783e+03 9.994760000000000311e-01 5.117042500000000160e+01 6.790709999999999802e-02 -2.689446999999999832e+01 1.876821999999999935e-01 6.711743000000000015e-01 6.867593799999999646e+02
1.480000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 1.000000000000000000e+01 1.400000000000000000e+01 1.513142800000000079e+03 9.198475999999999875e-01 6.051862299999999806e+01 1.829255199999999970e+00 4.039212199999999697e+00 1.000000000000000000e+00 2.000000000000000000e+01 1.400000000000000000e+01 1.801714199999999892e+03 8.231623000000000134e-01 6.051862299999999806e+01 1.829255199999999970e+00 4.266752999999999929e+01 1.374923999999999868e-01 1.390166299999999966e+00 2.912153999999999883e+02
1.490000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 6.000000000000000000e+00 1.400000000000000000e+01 1.677428499999999985e+03 8.187027999999999528e-01 7.336981900000000678e+01 2.774498099999999923e+01 2.349721500000000063e+01 1.600000000000000000e+01 2.400000000000000000e+01 9.000000000000000000e+00 1.720444400000000087e+03 9.064651000000000236e-01 7.336981900000000678e+01 2.774498099999999923e+01 8.458824099999999291e+00 4.813870000000000093e-01 1.614930699999999941e+00 3.145339500000000044e+02
1.500000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 4.810000000000000000e+02 9.946144999999999570e-01 5.873326800000000247e+01 7.253519999999999412e-02 2.779345800000000111e+01 1.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+01 3.170000000000000000e+02 9.467959999999999710e-01 5.873326800000000247e+01 7.253519999999999412e-02 2.279880500000000154e+01 2.131982000000000044e-01 2.009908499999999876e+00 1.014637799999999970e+03
1.510000000000000000e+02 -9.990000000000000000e+02 1.100000000000000000e+01 3.000000000000000000e+01 3.800000000000000000e+01 5.891578899999999521e+02 9.850571000000000188e-01 7.657044199999999989e+01 1.221350000000000040e-02 3.181299399999999977e+01 4.000000000000000000e+00 1.300000000000000000e+01 7.000000000000000000e+00 3.902857000000000198e+02 9.791815000000000380e-01 7.657044199999999989e+01 1.221350000000000040e-02 4.341146000000000171e-01 9.127452000000000343e-01 4.605744999999999978e-01 1.520822100000000034e+02
1.520000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 2.000000000000000000e+01 1.500000000000000000e+01 8.000000000000000000e+02 9.631420000000000536e-01 4.915290799999999649e+01 9.799578600000000250e+00 2.616838200000000114e+01 1.000000000000000000e+01 1.800000000000000000e+01 1.400000000000000000e+01 -1.311427999999999940e+02 9.707710999999999979e-01 4.915290799999999649e+01 9.799578600000000250e+00 1.319193599999999966e+00 2.710142999999999858e-01 2.097672199999999876e+00 6.368254899999999452e+02
1.530000000000000000e+02 -9.990000000000000000e+02 1.300000000000000000e+01 2.400000000000000000e+01 1.600000000000000000e+01 1.641000000000000000e+03 9.706369999999999720e-01 3.746823799999999949e+01 1.699935999999999892e+00 9.729350000000000165e+00 1.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 2.122666700000000219e+03 8.282441999999999860e-01 3.746823799999999949e+01 1.699935999999999892e+00 -1.550408999999999926e+00 5.670827000000000506e-01 1.520065299999999953e+00 1.154986200000000053e+03
1.540000000000000000e+02 -9.990000000000000000e+02 8.000000000000000000e+00 2.600000000000000000e+01 2.100000000000000000e+01 1.355047600000000102e+03 9.902739999999999876e-01 4.787159700000000129e+01 2.538179599999999869e+00 3.841132800000000014e+00 6.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 1.492000000000000000e+03 9.291435999999999584e-01 4.787159700000000129e+01 2.538179599999999869e+00 -3.910789999999999988e+00 6.986411000000000149e-01 1.281134199999999890e+00 5.389068800000000010e+02
1.550000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 1.478222099999999955e+03 9.161291000000000295e-01 6.259743799999999680e+01 1.368273999999999879e-01 1.200304299999999991e+01 1.800000000000000000e+01 2.600000000000000000e+01 1.300000000000000000e+01 1.512923099999999977e+03 9.579396000000000022e-01 6.259743799999999680e+01 1.368273999999999879e-01 2.945818500000000029e+01 2.690876999999999852e-01 1.261107100000000036e+00 2.613363299999999754e+02
1.560000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 3.200000000000000000e+01 4.100000000000000000e+01 3.015699900000000071e+03 9.576723999999999792e-01 7.878566199999999853e+00 1.823336000000000123e-01 4.291302100000000053e+01 1.700000000000000000e+01 2.100000000000000000e+01 6.000000000000000000e+00 3.081399899999999889e+03 9.475934000000000301e-01 7.878566199999999853e+00 1.823336000000000123e-01 3.447552599999999856e+00 7.607994999999999619e-01 2.231249000000000038e+00 5.172344500000000380e+02
1.570000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+01 2.200000000000000000e+01 1.200000000000000000e+01 6.376666800000000421e+02 9.913842000000000487e-01 6.780020899999999529e+01 1.497412500000000035e+00 1.162729599999999941e+01 7.000000000000000000e+00 2.200000000000000000e+01 9.000000000000000000e+00 6.648889100000000099e+02 7.163264000000000298e-01 6.780020899999999529e+01 1.497412500000000035e+00 2.008068400000000153e+01 6.419034000000000129e-01 2.182860600000000151e+00 8.402380600000000186e+02
